dc_key,race,sex,fatal,date,has_court_case,age,street_name,block_number,zip_code,council_district,police_district,neighborhood,house_district,senate_district,school_catchment,lng,lat
2.02224E+11,Black (Non-Hispanic),Male,Fatal,8/3/2022 21:43,Yes,26,RORER ST,3100,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.120648,39.995853000000004
2.02215E+11,Black (Non-Hispanic),Male,Fatal,8/3/2022 21:43,Yes,24,GILLINGHAM ST,2000,19124,7,15,Frankford,179,2,Allen M. Stearne School,-75.080954,40.01036500000001
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,8/3/2022 21:43,Yes,24,RORER ST,3100,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.120648,39.995853000000004
2.02239E+11,Black (Non-Hispanic),Male,Fatal,8/3/2022 18:48,Yes,28,ZERALDA ST,200,19144,8,39,East Falls-Westside,198,3,John B. Kelly School,-75.163052,40.022268
2.02239E+11,Black (Non-Hispanic),Male,Nonfatal,8/3/2022 2:00,No,33,N 17TH ST,3400,19140,8,39,Nicetown-Tioga,198,3,Kenderton Elementary School,-75.156755,40.006281
2.02216E+11,Black (Non-Hispanic),Male,Nonfatal,8/3/2022 1:53,No,20,N 43RD ST,800,19104,3,16,Mill Creek-Parkside,190,7,Belmont Charter School,-75.209695,39.96831400000001
2.02215E+11,Black (Non-Hispanic),Male,Nonfatal,8/3/2022 0:16,Yes,29,ARROTT ST,1500,19124,7,15,Frankford,179,2,John Marshall School,-75.085507,40.017474
2.02215E+11,Black (Non-Hispanic),Male,Nonfatal,8/3/2022 0:16,Yes,19,ARROTT ST,1500,19124,7,15,Frankford,179,2,John Marshall School,-75.085507,40.017474
2.02226E+11,Hispanic (Black or White),Male,Nonfatal,8/2/2022 23:53,No,18,W YORK ST,400,19133,7,26,Northern Liberties-West Kensington,197,2,John Welsh School,-75.141079,39.987470999999985
2.02215E+11,Black (Non-Hispanic),Female,Fatal,8/2/2022 20:14,No,29,HARRISON ST,1800,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.076318,40.016349999999996
2.02219E+11,Black (Non-Hispanic),Male,Fatal,8/2/2022 19:44,No,30,PEARL ST,5400,19139,4,19,Haddington-Overbrook,190,7,Universal Charter School at Daroff,-75.228459,39.965939
2.02219E+11,Black (Non-Hispanic),Male,Nonfatal,8/2/2022 13:29,No,27,HARLAN ST,5200,19131,3,19,Mill Creek-Parkside,190,7,Edward Heston School,-75.227597,39.974653
2.02219E+11,Black (Non-Hispanic),Male,Nonfatal,8/2/2022 13:29,No,25,HARLAN ST,5200,19131,3,19,Mill Creek-Parkside,190,7,Edward Heston School,-75.227597,39.974653
2.02225E+11,Hispanic (Black or White),Male,Fatal,8/1/2022 23:50,No,32,N FAIRHILL ST,3800,19140,7,25,Hunting Park-Fairhill,197,3,Bayard Taylor School,-75.137518,40.010129
2.02224E+11,Hispanic (Black or White),Male,Nonfatal,8/1/2022 20:04,No,43,E CLEMENTINE ST,600,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.119479,39.996041999999996
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,8/1/2022 20:04,No,18,E CLEMENTINE ST,600,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.119479,39.996041999999996
2.02215E+11,Black (Non-Hispanic),Male,Fatal,8/1/2022 15:15,No,18,FRANKFORD AVE,4700,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.083028,40.01738199999998
2.02215E+11,Black (Non-Hispanic),Male,Nonfatal,8/1/2022 13:42,No,24,HARRISON ST,1800,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.076181,40.016277
2.02225E+11,Black (Non-Hispanic),Male,Nonfatal,8/1/2022 11:11,No,33,E WESTMORELAND ST,700,19134,7,25,Upper Kensington,180,2,Philip H. Sheridan School,-75.116897,39.99854600000002
2.02225E+11,Black (Non-Hispanic),Male,Nonfatal,7/31/2022 18:46,No,28,W LYCOMING ST,1000,19140,5,25,Hunting Park-Fairhill,197,3,Alexander K. McClure School,-75.144693,40.014115000000004
2.02239E+11,Black (Non-Hispanic),Male,Fatal,7/31/2022 17:30,No,29,PRISCILLA ST,3900,19140,8,39,Nicetown-Tioga,198,3,Mastery Charter School at Cleveland,-75.159132,40.013937000000006
2.02202E+11,Black (Non-Hispanic),Male,Nonfatal,7/31/2022 17:14,No,25,BRILL ST,800,19124,9,2,Lawndale-Crescentville,203,2,Laura H. Carnell School,-75.091148,40.03307699999999
2.02202E+11,Black (Non-Hispanic),Male,Nonfatal,7/31/2022 17:14,No,37,BRILL ST,800,19124,9,2,Lawndale-Crescentville,203,2,Laura H. Carnell School,-75.091148,40.03307699999999
2.02202E+11,Black (Non-Hispanic),Male,Nonfatal,7/31/2022 17:14,No,37,BRILL ST,800,19124,9,2,Lawndale-Crescentville,203,2,Laura H. Carnell School,-75.091148,40.03307699999999
2.02214E+11,Black (Non-Hispanic),Male,Nonfatal,7/31/2022 15:28,No,30,E HAINES ST,200,19144,8,14,Germantown,201,4,Theodore Roosevelt School,-75.174517,40.04067599999999
2.02215E+11,Hispanic (Black or White),Male,Nonfatal,7/31/2022 13:39,No,31,HAWORTH ST,2100,19124,7,15,Frankford,179,2,James J. Sullivan School,-75.072632,40.012649999999994
2.02218E+11,Black (Non-Hispanic),Male,Nonfatal,7/31/2022 11:08,Yes,28,CHESTNUT ST,6200,19139,3,18,Cobbs Creek,191,8,William C. Bryant School,-75.245805,39.96076999999999
2.02224E+11,Hispanic (Black or White),Female,Nonfatal,7/31/2022 10:40,Yes,0,E ONTARIO ST,2000,19134,1,24,Juniata Park-Harrowgate,180,5,John H. Webster School,-75.106517,39.996646999999996
2.02224E+11,Hispanic (Black or White),Male,Nonfatal,7/31/2022 10:40,Yes,17,E ONTARIO ST,2000,19134,1,24,Juniata Park-Harrowgate,180,5,John H. Webster School,-75.106517,39.996646999999996
2.02226E+11,Black (Non-Hispanic),Male,Nonfatal,7/31/2022 9:47,Yes,28,N DARIEN ST,2100,19122,5,26,Poplar-Temple,181,3,William McKinley School,-75.147332,39.984995
2.02226E+11,Black (Non-Hispanic),Female,Nonfatal,7/31/2022 9:47,Yes,23,N DARIEN ST,2100,19122,5,26,Poplar-Temple,181,3,William McKinley School,-75.147332,39.984995
2.02217E+11,Black (Non-Hispanic),Male,Fatal,7/30/2022 17:26,Yes,45,DICKINSON ST,2000,19146,2,17,Schuylkill-Point Breeze,186,8,Delaplaine McDaniel School,-75.179463,39.93314099999999
2.02225E+11,Black (Non-Hispanic),Male,Fatal,7/29/2022 19:56,No,26,E TIOGA ST,600,19134,7,25,Juniata Park-Harrowgate,180,2,Philip H. Sheridan School,-75.117703,40.00178900000001
2.02215E+11,Black (Non-Hispanic),Male,Nonfatal,7/29/2022 19:55,No,38,COTTMAN AVE,4000,19136,6,15,Mayfair-Holmesburg,172,5,Edwin Forrest School,-75.039904,40.036097999999996
2.02215E+11,Black (Non-Hispanic),Female,Nonfatal,7/29/2022 14:54,Yes,21,BRIDGE ST,1200,19124,7,15,Frankford,179,2,The Philadelphia Charter School for Arts and Sciences,-75.081382,40.02632299999999
2.02215E+11,Hispanic (Black or White),Female,Nonfatal,7/29/2022 14:35,No,23,TORRESDALE AVE,6000,19135,6,15,Wissinoming-Tacony,173,5,Henry W. Lawton School,-75.059105,40.017832
2.02219E+11,Black (Non-Hispanic),Male,Nonfatal,7/29/2022 13:31,No,17,JEFFERSON ST,5200,19131,4,19,Overbrook Park-Wynnefield Heights,190,7,Edward Heston School,-75.225478,39.979549
2.02202E+11,Black (Non-Hispanic),Male,Nonfatal,7/29/2022 11:50,No,44,SUMMERDALE AVE,5700,19124,9,2,Lawndale-Crescentville,203,2,Laura H. Carnell School,-75.090596,40.03343600000001
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,7/29/2022 11:32,Yes,28,E WILLARD ST,800,19134,7,24,Upper Kensington,180,2,Philip H. Sheridan School,-75.115076,39.997928
2.02215E+11,Black (Non-Hispanic),Female,Nonfatal,7/29/2022 5:29,No,50,OXFORD AVE,4700,19124,7,15,Frankford,179,2,John Marshall School,-75.08386,40.01685799999999
2.02215E+11,Black (Non-Hispanic),Male,Nonfatal,7/29/2022 5:29,No,36,OXFORD AVE,4700,19124,7,15,Frankford,179,2,John Marshall School,-75.08386,40.01685799999999
2.02224E+11,Hispanic (Black or White),Male,Fatal,7/29/2022 2:06,Yes,21,E INDIANA AVE,500,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.12169,39.99439
2.02226E+11,Black (Non-Hispanic),Female,Fatal,7/29/2022 1:42,No,26,N FRONT ST,1700,19125,7,26,Northern Liberties-West Kensington,181,1,Alexander Adaire School,-75.134139,39.975497
2.02216E+11,Black (Non-Hispanic),Female,Fatal,7/28/2022 23:14,No,54,N 46TH ST,700,19139,3,16,Mill Creek-Parkside,190,7,James Rhoads School,-75.213369,39.96489800000001
2.02216E+11,Black (Non-Hispanic),Male,Nonfatal,7/28/2022 15:07,No,19,MOUNT VERNON ST,3200,19104,3,16,Mill Creek-Parkside,195,7,Morton McMichael School,-75.189691,39.964864000000006
2.02216E+11,Black (Non-Hispanic),Female,Nonfatal,7/28/2022 15:07,No,36,MOUNT VERNON ST,3200,19104,3,16,Mill Creek-Parkside,195,7,Morton McMichael School,-75.189691,39.964864000000006
2.02218E+11,Black (Non-Hispanic),Female,Nonfatal,7/28/2022 3:14,Yes,15,S 60TH ST,100,19139,3,18,Cobbs Creek,191,8,William C. Bryant School,-75.241061,39.96025499999998
2.02225E+11,Black (Non-Hispanic),Female,Nonfatal,7/27/2022 20:57,No,26,MACALESTER ST,4200,19120,7,25,Hunting Park-Fairhill,197,3,Clara Barton School,-75.118759,40.015708999999994
2.02214E+11,Black (Non-Hispanic),Male,Nonfatal,7/27/2022 20:09,No,7,ARMSTRONG ST,200,19144,8,14,Germantown,198,4,Mastery Charter School at Wister,-75.162877,40.03418800000001
2.02201E+11,Black (Non-Hispanic),Male,Fatal,7/27/2022 18:53,No,28,SIGEL ST,1800,19145,2,1,South Broad-Girard Estates,185,1,Stephen Girard School,-75.176098,39.928137
2.02222E+11,Black (Non-Hispanic),Male,Nonfatal,7/26/2022 23:42,No,32,N 31ST ST,1700,19121,5,22,Strawberry Mansion,195,3,James G. Blaine School,-75.185143,39.982240000000004
2.02225E+11,Hispanic (Black or White),Male,Nonfatal,7/26/2022 16:54,Yes,24,N AMERICAN ST,3300,19140,7,25,Hunting Park-Fairhill,197,2,Honorable Luis Munoz-Marin School,-75.13409,40.000829999999986
2.02222E+11,Black (Non-Hispanic),Male,Fatal,7/26/2022 12:59,No,32,N 17TH ST,1300,19121,5,22,Sharswood-Stanton,181,3,General George G. Meade School,-75.163902,39.97389100000002
2.02226E+11,Black (Non-Hispanic),Male,Nonfatal,7/26/2022 1:56,No,25,KENSINGTON AVE,2500,19125,7,26,Northern Liberties-West Kensington,175,2,Henry A. Brown School,-75.128798,39.988099
2.02226E+11,Black (Non-Hispanic),Male,Nonfatal,7/26/2022 1:56,No,35,KENSINGTON AVE,2500,19125,7,26,Northern Liberties-West Kensington,175,2,Henry A. Brown School,-75.128798,39.988099
2.02226E+11,Black (Non-Hispanic),Male,Nonfatal,7/26/2022 1:56,No,49,KENSINGTON AVE,2500,19125,7,26,Northern Liberties-West Kensington,175,2,Henry A. Brown School,-75.128798,39.988099
2.02239E+11,Black (Non-Hispanic),Male,Nonfatal,7/25/2022 22:42,No,34,N VAN PELT ST,2800,19132,8,39,Nicetown-Tioga,197,3,Thomas M. Peirce School,-75.16638,39.998323
2.02222E+11,Black (Non-Hispanic),Male,Nonfatal,7/25/2022 21:14,No,29,N 16TH ST,1700,19121,5,22,Sharswood-Stanton,181,3,General George G. Meade School,-75.160942,39.979749999999996
2.02239E+11,Black (Non-Hispanic),Male,Fatal,7/25/2022 18:30,No,22,N RINGGOLD ST,2700,19132,4,39,Nicetown-Tioga,195,7,Thomas M. Peirce School,-75.171121,39.99688599999998
2.02225E+11,Black (Non-Hispanic),Male,Nonfatal,7/25/2022 14:33,No,17,N 13TH ST,2800,19132,5,25,Hunting Park-Fairhill,181,3,Mastery Charter School at Clymer,-75.15206,39.99568599999999
2.02239E+11,Black (Non-Hispanic),Male,Fatal,7/25/2022 12:50,No,33,N 15TH ST,3600,19140,8,39,Nicetown-Tioga,198,3,Kenderton Elementary School,-75.153047,40.00894400000001
2.02239E+11,Black (Non-Hispanic),Male,Nonfatal,7/25/2022 12:50,No,20,N 15TH ST,3600,19140,8,39,Nicetown-Tioga,198,3,Kenderton Elementary School,-75.153047,40.00894400000001
2.02201E+11,Black (Non-Hispanic),Female,Nonfatal,7/25/2022 2:30,No,30,SIGEL ST,1800,19145,2,1,South Broad-Girard Estates,185,1,Stephen Girard School,-75.175534,39.92806900000001
2.02222E+11,Black (Non-Hispanic),Male,Nonfatal,7/25/2022 1:13,No,23,N 11TH ST,1200,19122,5,22,Poplar-Temple,181,1,Paul L. Dunbar School,-75.153917,39.97214
2.02224E+11,Hispanic (Black or White),Male,Nonfatal,7/23/2022 23:54,No,28,E CLEARFIELD ST,700,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.11734,39.99541300000001
2.02224E+11,Black (Non-Hispanic),Male,Fatal,7/23/2022 23:54,No,19,E CLEARFIELD ST,700,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.11734,39.99541300000001
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,7/23/2022 22:20,No,26,F ST,3100,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.117747,39.995448
2.02209E+11,Black (Non-Hispanic),Male,Nonfatal,7/23/2022 3:06,No,55,S 15TH ST,0,19107,5,9,Center City East,182,1,General George A. McCall School,-75.165221,39.95254699999999
2.02214E+11,Black (Non-Hispanic),Female,Nonfatal,7/22/2022 18:42,No,13,OSCEOLA ST,5800,19144,8,14,Germantown,201,4,Theodore Roosevelt School,-75.172596,40.041519
2.02222E+11,Black (Non-Hispanic),Male,Fatal,7/22/2022 14:15,No,35,N BROAD ST,1600,19122,5,22,Poplar-Temple,181,3,Paul L. Dunbar School,-75.158002,39.97754499999999
2.02222E+11,Black (Non-Hispanic),Male,Nonfatal,7/21/2022 20:50,No,17,N 21ST ST,2100,19121,5,22,Strawberry Mansion,195,3,Mastery Charter School at Douglass,-75.167978,39.98621200000001
2.02225E+11,Black (Non-Hispanic),Male,Nonfatal,7/21/2022 20:40,No,24,N 10TH ST,3800,19140,5,25,Hunting Park-Fairhill,197,3,Mary M. Bethune School,-75.143973,40.010291
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,7/21/2022 18:44,No,23,E CLEARFIELD ST,700,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.117622,39.99537500000001
2.02222E+11,Black (Non-Hispanic),Male,Nonfatal,7/21/2022 18:16,No,38,N WOODSTOCK ST,2000,19121,5,22,Strawberry Mansion,195,3,Mastery Charter School at Douglass,-75.167049,39.985857
2.02235E+11,Black (Non-Hispanic),Female,Nonfatal,7/21/2022 13:30,Yes,11,N 13TH ST,4500,19140,8,35,Logan,201,3,Jay Cooke School,-75.146516,40.021694000000004
2.02219E+11,Black (Non-Hispanic),Male,Nonfatal,7/21/2022 11:36,No,16,N ALLISON ST,1600,19131,4,19,Haddington-Overbrook,192,7,Edward Heston School,-75.232884,39.977234
2.02224E+11,White (Non-Hispanic),Male,Nonfatal,7/21/2022 4:11,No,17,N LEE ST,2800,19134,7,24,Hunting Park-Fairhill,180,2,Isaac A. Sheppard School,-75.129786,39.993429
2.02224E+11,White (Non-Hispanic),Male,Fatal,7/21/2022 2:04,Yes,45,KENSINGTON AVE,2800,19134,7,24,Upper Kensington,175,1,Frances E. Willard School,-75.12209,39.991636999999976
2.02222E+11,Black (Non-Hispanic),Male,Nonfatal,7/21/2022 0:18,No,20,W SERGEANT ST,2400,19132,5,22,Strawberry Mansion,195,7,Richard R. Wright School,-75.171353,39.993885
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,7/20/2022 22:26,No,17,E ALLEGHENY AVE,1900,19134,1,24,Juniata Park-Harrowgate,180,5,John H. Webster School,-75.111373,39.994237000000005
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,7/20/2022 22:26,No,18,E ALLEGHENY AVE,1900,19134,1,24,Juniata Park-Harrowgate,180,5,John H. Webster School,-75.111373,39.994237000000005
2.02216E+11,Black (Non-Hispanic),Male,Nonfatal,7/20/2022 18:40,No,34,LANCASTER AVE,4000,19104,3,16,Mill Creek-Parkside,190,7,Alain Locke School,-75.205366,39.964952
2.02219E+11,White (Non-Hispanic),Male,Nonfatal,7/20/2022 2:44,No,34,VINE ST,5800,19139,4,19,Haddington-Overbrook,190,7,John Barry School,-75.236053,39.966053
2.02239E+11,Black (Non-Hispanic),Female,Nonfatal,7/19/2022 21:29,No,19,N 18TH ST,3700,19140,8,39,Nicetown-Tioga,198,3,Mastery Charter School at Cleveland,-75.157349,40.011453999999986
2.02225E+11,Hispanic (Black or White),Male,Nonfatal,7/19/2022 18:04,No,23,W VENANGO ST,600,19140,7,25,Hunting Park-Fairhill,197,3,Bayard Taylor School,-75.140429,40.006194999999984
2.02218E+11,Black (Non-Hispanic),Male,Fatal,7/18/2022 21:59,No,18,S 52ND ST,500,19143,3,18,Cobbs Creek,188,8,Global Leadership Academy at Huey,-75.226657,39.951925
2.02224E+11,Hispanic (Black or White),Male,Nonfatal,7/18/2022 16:33,No,35,CUSTER ST,3100,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.116549,39.99640500000001
2.02215E+11,Hispanic (Black or White),Male,Fatal,7/18/2022 4:18,No,18,LORING ST,4600,19136,6,15,Mayfair-Holmesburg,173,5,Edwin Forrest School,-75.032533,40.03243899999999
2.02215E+11,Hispanic (Black or White),Male,Fatal,7/18/2022 1:17,No,20,BLEIGH AVE,4500,19136,6,15,Mayfair-Holmesburg,173,5,Edwin Forrest School,-75.033972,40.032831
2.02215E+11,Black (Non-Hispanic),Male,Nonfatal,7/17/2022 20:01,Yes,33,FRANKFORD AVE,4700,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.083063,40.017344
2.02224E+11,Hispanic (Black or White),Male,Fatal,7/17/2022 13:50,No,52,L ST,3900,19124,7,24,Juniata Park-Harrowgate,180,2,Francis Hopkinson School,-75.103369,40.006453
2.02217E+11,Black (Non-Hispanic),Male,Nonfatal,7/17/2022 3:56,No,41,S NEWKIRK ST,1500,19146,2,17,Grays Ferry-Passyunk,186,8,Universal Charter School at Alcorn,-75.191585,39.934641
2.02215E+11,Black (Non-Hispanic),Male,Nonfatal,7/16/2022 23:37,No,16,HARRISON ST,1800,19124,7,15,Frankford,179,2,Mastery Charter School at Smedley,-75.075943,40.01625
2.02222E+11,Black (Non-Hispanic),Male,Nonfatal,7/16/2022 20:47,No,35,N STANLEY ST,2400,19132,5,22,Strawberry Mansion,195,7,Richard R. Wright School,-75.181919,39.99406299999999
2.02219E+11,Black (Non-Hispanic),Male,Nonfatal,7/16/2022 17:01,No,25,N 52ND ST,1500,19131,4,19,Overbrook Park-Wynnefield Heights,190,7,Edward Heston School,-75.226768,39.97722
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,7/16/2022 16:30,No,20,E LUZERNE ST,1300,19124,7,24,Juniata Park-Harrowgate,180,2,Francis Hopkinson School,-75.101544,40.00749399999999
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,7/16/2022 16:30,No,39,E LUZERNE ST,1300,19124,7,24,Juniata Park-Harrowgate,180,2,Francis Hopkinson School,-75.101544,40.00749399999999
2.02224E+11,Hispanic (Black or White),Male,Nonfatal,7/16/2022 16:30,No,37,E LUZERNE ST,1300,19124,7,24,Juniata Park-Harrowgate,180,2,Francis Hopkinson School,-75.101544,40.00749399999999
2.02224E+11,White (Non-Hispanic),Male,Nonfatal,7/16/2022 16:30,No,18,E LUZERNE ST,1300,19124,7,24,Juniata Park-Harrowgate,180,2,Francis Hopkinson School,-75.101544,40.00749399999999
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,7/16/2022 15:41,No,42,E INDIANA AVE,500,19134,7,24,Upper Kensington,180,2,Lewis Elkin School,-75.120353,39.99426900000001
2.02222E+11,Black (Non-Hispanic),Male,Fatal,7/16/2022 6:06,Yes,30,KELLY DR,2000,19121,4,22,Park,190,7,Dr. Ethel Allen School,-75.19246,39.994228
2.02225E+11,Black (Non-Hispanic),Male,Nonfatal,7/16/2022 4:41,No,47,N 7TH ST,4200,19140,7,25,Hunting Park-Fairhill,197,3,Alexander K. McClure School,-75.138592,40.01675500000001
2.02212E+11,Black (Non-Hispanic),Male,Nonfatal,7/16/2022 3:49,No,24,W PASSYUNK AVE,6100,19153,3,12,Airport-Navy Yard,185,8,John M. Patterson School,-75.211352,39.91768199999999
2.02224E+11,Hispanic (Black or White),Male,Fatal,7/15/2022 16:35,Yes,24,E TIOGA ST,2000,19134,1,24,Juniata Park-Harrowgate,180,5,John H. Webster School,-75.102668,39.99603900000001
2.02214E+11,Black (Non-Hispanic),Male,Nonfatal,7/15/2022 15:42,No,24,E SHARPNACK ST,1100,19150,9,14,West Oak Lane-Cedarbrook,200,4,Franklin S. Edmonds School,-75.16735,40.066838
2.02219E+11,Black (Non-Hispanic),Male,Nonfatal,7/15/2022 13:29,Yes,30,N 54TH ST,1900,19131,4,19,Overbrook Park-Wynnefield Heights,192,7,Mastery Charter School at Mann,-75.231933,39.98630800000001
2.02224E+11,Black (Non-Hispanic),Male,Fatal,7/15/2022 11:01,No,33,E GLENWOOD AVE,1800,19134,1,24,Juniata Park-Harrowgate,180,5,John H. Webster School,-75.103195,40.001288000000024
2.02239E+11,Black (Non-Hispanic),Female,Nonfatal,7/15/2022 0:48,No,20,N 17TH ST,3700,19140,8,39,Nicetown-Tioga,198,3,Mastery Charter School at Cleveland,-75.15582,40.01062499999998
2.02222E+11,Black (Non-Hispanic),Male,Nonfatal,7/15/2022 0:27,No,21,N OPAL ST,2300,19132,5,22,Strawberry Mansion,181,3,William Dick School,-75.164857,39.98909100000002
2.02215E+11,Black (Non-Hispanic),Male,Fatal,7/14/2022 23:35,No,21,DITMAN ST,6800,19135,6,15,Wissinoming-Tacony,173,5,Hamilton Disston School,-75.044469,40.02682199999999
2.02201E+11,Hispanic (Black or White),Male,Nonfatal,7/14/2022 23:03,No,50,S CHADWICK ST,1900,19145,2,1,South Broad-Girard Estates,185,1,Stephen Girard School,-75.173475,39.92702
2.02209E+11,Black (Non-Hispanic),Male,Nonfatal,7/14/2022 12:24,No,19,RANSTEAD ST,1500,19102,5,9,Center City West,182,1,Albert M. Greenfield School,-75.166154,39.95218000000001
2.02218E+11,Black (Non-Hispanic),Male,Fatal,7/14/2022 9:45,No,35,OSAGE AVE,5000,19143,3,18,Cobbs Creek,190,7,Global Leadership Academy at Huey,-75.223771,39.952491
2.02216E+11,Black (Non-Hispanic),Male,Nonfatal,7/14/2022 5:24,No,33,N 52ND ST,600,19131,3,16,Mill Creek-Parkside,190,7,James Rhoads School,-75.22531,39.969623999999996
2.02212E+11,Black (Non-Hispanic),Male,Nonfatal,7/14/2022 3:50,Yes,17,ELMWOOD AVE,6500,19142,2,12,Eastwick-Elmwood,185,8,Thomas G. Morton School,-75.23066,39.922065
2.02206E+11,Black (Non-Hispanic),Female,Nonfatal,7/14/2022 1:58,No,15,WALLACE ST,700,19123,5,6,Poplar-Temple,181,1,General Philip Kearny School,-75.15069,39.96334999999999
2.02206E+11,Black (Non-Hispanic),Female,Nonfatal,7/14/2022 1:58,No,14,WALLACE ST,700,19123,5,6,Poplar-Temple,181,1,General Philip Kearny School,-75.15069,39.96334999999999
2.02206E+11,Black (Non-Hispanic),Male,Nonfatal,7/14/2022 1:58,No,15,WALLACE ST,700,19123,5,6,Poplar-Temple,181,1,General Philip Kearny School,-75.15069,39.96334999999999
2.02206E+11,Black (Non-Hispanic),Male,Nonfatal,7/14/2022 1:58,No,15,WALLACE ST,700,19123,5,6,Poplar-Temple,181,1,General Philip Kearny School,-75.15069,39.96334999999999
2.02225E+11,Black (Non-Hispanic),Male,Nonfatal,7/14/2022 0:34,No,44,N 2ND ST,3200,19140,7,25,Hunting Park-Fairhill,197,2,Honorable Luis Munoz-Marin School,-75.133252,39.99908899999999
2.02224E+11,Black (Non-Hispanic),Male,Nonfatal,7/13/2022 23:13,No,44,E MADISON ST,800,19134,7,24,Upper Kensington,180,2,Philip H. Sheridan School,-75.114047,39.997429999999994
2.02216E+11,Black (Non-Hispanic),Male,Nonfatal,7/13/2022 22:30,No,2,WYALUSING AVE,5100,19131,3,16,Mill Creek-Parkside,190,7,James Rhoads School,-75.223238,39.96969800000001
2.02216E+11,Black (Non-Hispanic),Female,Nonfatal,7/13/2022 22:30,No,37,WYALUSING AVE,5100,19131,3,16,Mill Creek-Parkside,190,7,James Rhoads School,-75.223238,39.96969800000001
